Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
1	Spectrogram 1	1	3780.000000000	3839.999979167	2666.667	2909.091	60.0000	242.424	-69.16	Amphibians
2	Spectrogram 1	1	3780.000000000	3839.999979167	7490.909	8460.606	60.0000	969.697	-52.07	Insects
3	Spectrogram 1	1	3817.683206420	3818.631206090	412.121	921.212	0.9480	509.091	-64.48	Domestic mammals
4	Spectrogram 1	1	3821.583205065	3822.159204865	509.091	896.970	0.5760	387.879	-66.20	Domestic mammals
5	Spectrogram 1	1	3814.285744216	3814.993743970	533.333	1018.182	0.7080	484.848	-68.56	Domestic mammals
6	Spectrogram 1	1	3830.733055556	3831.573055264	473.413	885.077	0.8400	411.664	-66.47	Domestic mammals
7	Spectrogram 1	1	3834.513054244	3835.677053839	514.580	1132.075	1.1640	617.496	-69.62	Domestic mammals
8	Spectrogram 1	1	3826.895691038	3827.663690771	720.412	1214.408	0.7680	493.997	-73.66	Domestic mammals
9	Spectrogram 1	1	3780.000000000	3839.999979167	4137.221	5351.630	60.0000	1214.408	-62.93	Amphibians
10	Spectrogram 1	1	3780.000000000	3839.999979167	6298.456	6977.702	60.0000	679.245	-56.79	Insects
11	Spectrogram 1	1	3796.847994150	3797.375993967	20215.696	23920.670	0.5280	3704.974	-66.02	Possible bats
12	Spectrogram 1	1	3798.095993717	3798.527993567	19845.198	23920.670	0.4320	4075.472	-65.50	Possible bats
13	Spectrogram 1	1	3834.719981000	3835.151980850	20092.197	24000.000	0.4320	3907.803	-64.92	Possible bats
14	Spectrogram 1	1	3836.015980550	3836.351980433	19886.365	23900.087	0.3360	4013.722	-64.37	Possible bats
15	Spectrogram 1	1	3783.071998933	3783.185998894	16325.473	17498.715	0.1140	1173.242	-69.60	Possible bats
16	Spectrogram 1	1	3785.360233628	3785.414233609	16819.469	17354.632	0.0540	535.163	-68.95	Possible bats
